plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,badgeInfo
,https://photos.zillowstatic.com/fp/0ff29becbe66aa17b98ba1939085ee11-p_e.jpg,True,/b/serpentine-apartments-seattle-wa-5Xq57R/,FOR_RENT,Apartment for rent,"$1,895/mo","4515 Burke Ave N APT 13, Seattle, WA 98103",,,,,"{'latitude': 47.66188, 'longitude': -122.335396}","{'type': 'TIME_ON_INFO', 'text': '6 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,583749000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2086160762,ForRent,For Rent,$1.9K,1.0,1.0,605.0,"{'homeInfo': {'zpid': 2086160762, 'streetAddress': '4515 Burke Ave N APT 13', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66188, 'longitude': -122.335396, 'price': 1895.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 605.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1214, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'timeOnZillow': 583749000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 13', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-15 00:00:00,False,
,https://photos.zillowstatic.com/fp/db1b3cc4f10d1a16752a18438a8d7679-p_e.jpg,True,/b/fremont-villas-seattle-wa-5jF2Bt/,FOR_RENT,Apartment for rent,"$1,600/mo","4618 Fremont Ave N APT 304, Seattle, WA 98103",,,,,"{'latitude': 47.66269, 'longitude': -122.349686}","{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,1590145000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2055335691,ForRent,For Rent,$1.6K,1.0,1.0,500.0,"{'homeInfo': {'zpid': 2055335691, 'streetAddress': '4618 Fremont Ave N APT 304', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66269, 'longitude': -122.349686, 'price': 1600.0, 'datePriceChanged': 1736236800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 500.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1600.0, 'priceChange': 205, 'timeOnZillow': 1590145000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 304', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-10 00:00:00,False,
85u8yu4ztbsu,https://photos.zillowstatic.com/fp/8e6e47a1d87d5d56636b302f5dcbca66-p_e.jpg,True,/apartments/seattle-wa/the-ballard-10/5Zqf2N/,FOR_RENT,The Ballard 10,"$1,495+/mo","700 NW Market St, Seattle, WA",1.0,1.0,600.0,1013622985.0,"{'latitude': 47.66893, 'longitude': -122.36533}",{'type': 'TIME_ON_INFO'},The Ballard 10,47.66893--122.36533,True,True,False,False,False,True,False,,False,1590145000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}"
,https://photos.zillowstatic.com/fp/32a89fabd4d2908de001913e9e838ebe-p_e.jpg,True,/b/(4d)-westwind-seattle-wa-9VWd7W/,FOR_RENT,Apartment for rent,"$2,425/mo","4500 1st Ave NW APT 206, Seattle, WA 98107",,,,,"{'latitude': 47.661743, 'longitude': -122.35741}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,3851199000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",443294852,ForRent,For Rent,$2.4K,2.0,1.0,900.0,"{'homeInfo': {'zpid': 443294852, 'streetAddress': '4500 1st Ave NW APT 206', 'zipcode': '98107', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.661743, 'longitude': -122.35741, 'price': 2425.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2425.0, 'timeOnZillow': 3851199000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 206', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/2d71034e2325985e71c2570fde7f94ae-p_e.jpg,True,/b/walling-five-seattle-wa-5YG3KZ/,FOR_RENT,Apartment for rent,"$3,095/mo","1706 N 46th St APT 2, Seattle, WA 98103",,,,,"{'latitude': 47.662373, 'longitude': -122.33726}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,3154361000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2092968278,ForRent,For Rent,$3.1K,2.0,1.0,900.0,"{'homeInfo': {'zpid': 2092968278, 'streetAddress': '1706 N 46th St APT 2', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.662373, 'longitude': -122.33726, 'price': 3095.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2820, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3095.0, 'timeOnZillow': 3154361000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-15 00:00:00,False,
,https://photos.zillowstatic.com/fp/de1b72fb53a6a926f04fbec37c63f526-p_e.jpg,True,/b/evanston-court-apartments-seattle-wa-BgVvrK/,FOR_RENT,Apartment for rent,"$1,725/mo","4203 & 4205 Evanston Ave N #102, Seattle, WA 98103",,,,,"{'latitude': 47.65793, 'longitude': -122.351395}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,8003269000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",442043098,ForRent,For Rent,$1.7K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 442043098, 'streetAddress': '4203 & 4205 Evanston Ave N #102', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.65793, 'longitude': -122.351395, 'price': 1725.0, 'datePriceChanged': 1737619200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$70 (Jan 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1725.0, 'priceChange': -70, 'timeOnZillow': 8003269000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 102', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2024-12-26 00:00:00,False,
,https://photos.zillowstatic.com/fp/b2a78f25d29edb7737667c0fc1dc0cf8-p_e.jpg,True,/homedetails/4318-Evanston-Ave-N-Seattle-WA-98103/48973267_zpid/,FOR_RENT,Apartment for rent,"$4,095/mo","4318 Evanston Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.659534, 'longitude': -122.350685}","{'type': 'TIME_ON_INFO', 'text': '106 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,9236345000,,unknown,,48973267,ForRent,For Rent,$4.1K,6.0,3.0,2190.0,"{'homeInfo': {'zpid': 48973267, 'streetAddress': '4318 Evanston Ave N', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.659534, 'longitude': -122.350685, 'price': 4095.0, 'datePriceChanged': 1736841600000, 'bathrooms': 3.0, 'bedrooms': 6.0, 'livingArea': 2190.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 4489, 'listing_sub_type': {}, 'priceReduction': '$200 (Jan 14)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 4095.0, 'priceChange': -200, 'timeOnZillow': 9236345000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1457000.0, 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/726c569cf17c81d464419d3ebeb27ee4-p_e.jpg,True,/homedetails/3837-Woodland-Park-Ave-N-3831-Seattle-WA-98103/2056467929_zpid/,FOR_RENT,Apartment for rent,"$1,495/mo","3837 Woodland Park Ave N #3831, Seattle, WA 98103",,,,,"{'latitude': 47.6538, 'longitude': -122.34504}","{'type': 'TIME_ON_INFO', 'text': '101 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,False,False,,False,8763666000,,unknown,,2056467929,ForRent,For Rent,$1.5K,1.0,1.0,541.0,"{'homeInfo': {'zpid': 2056467929, 'streetAddress': '3837 Woodland Park Ave N #3831', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6538, 'longitude': -122.34504, 'price': 1495.0, 'datePriceChanged': 1735891200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 541.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2171, 'listing_sub_type': {}, 'priceReduction': '$30 (Jan 3)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1495.0, 'priceChange': -30, 'timeOnZillow': 8763666000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 3831', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
24darf9cgykyu,https://photos.zillowstatic.com/fp/d174ee4c7a1e4b9962e4970d90338731-p_e.jpg,True,/b/401-ne-40th-st-seattle-wa-5jDzGJ/,FOR_RENT,(3D) Golden Manor,"$1,890+/mo","401 NE 40th St, Seattle, WA",1.0,1.0,780.0,1050486122.0,"{'latitude': 47.65536, 'longitude': -122.32411}",{'type': 'TIME_ON_INFO'},(3D) Golden Manor,47.65536--122.32411,True,True,False,False,False,True,False,,False,11816029000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}"
,https://photos.zillowstatic.com/fp/fd01af94667b6a087b92dd687a6f6d68-p_e.jpg,True,/b/desoto-arms-apartments-seattle-wa-9VWQ4d/,FOR_RENT,Apartment for rent,"$2,595/mo","4435 Phinney Ave N #A, Seattle, WA 98103",,,,,"{'latitude': 47.661266, 'longitude': -122.3547}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,3361791000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",441862546,ForRent,For Rent,$2.6K,2.0,2.0,700.0,"{'homeInfo': {'zpid': 441862546, 'streetAddress': '4435 Phinney Ave N #A', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.661266, 'longitude': -122.3547, 'price': 2595.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2595.0, 'timeOnZillow': 3361791000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# A', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
t5qkm6y4ccdm,https://photos.zillowstatic.com/fp/c76fb6318bffbb5a0472407caca19bf8-p_e.jpg,True,/apartments/seattle-wa/the-noble-apartments/5XjL63/,FOR_RENT,The Noble Apartments,"$2,580+/mo","4301 Stone Way N, Seattle, WA",1.0,1.0,665.0,1001466901.0,"{'latitude': 47.659504, 'longitude': -122.34268}",{'type': 'TIME_ON_INFO'},The Noble Apartments,47.659504--122.34268,True,True,False,False,False,True,False,,False,7209701000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}"
,https://photos.zillowstatic.com/fp/42313481ec475fcf5cfb7b2735b97abe-p_e.jpg,True,/apartments/seattle-wa/whitman-apartments/5jF2vc/,FOR_RENT,Apartment for rent,"$1,795/mo","3839 Whitman Ave N APT 203, Seattle, WA 98103",,,,,"{'latitude': 47.653942, 'longitude': -122.34634}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,6482101000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2082598117,ForRent,For Rent,$1.8K,1.0,1.0,650.0,"{'homeInfo': {'zpid': 2082598117, 'streetAddress': '3839 Whitman Ave N APT 203', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.653942, 'longitude': -122.34634, 'price': 1795.0, 'datePriceChanged': 1732003200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 650.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2307, 'listing_sub_type': {}, 'priceReduction': '$55 (Nov 19)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'priceChange': -55, 'timeOnZillow': 6482101000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 203', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/5b104475b19bd6fda18e49c87a2eccd7-p_e.jpg,True,/apartments/seattle-wa/evanston-arms-apartments/Cj6jM2/,FOR_RENT,Apartment for rent,"$1,875+/mo","4417 Evanston Ave N, Seattle, WA 98103",,,,,"{'latitude': 47.660755, 'longitude': -122.35123}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,4297951000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",443200122,ForRent,For Rent,$1.9K,1.0,1.0,,"{'homeInfo': {'zpid': 443200122, 'streetAddress': '4417 Evanston Ave N #1B-1BA', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.660755, 'longitude': -122.35123, 'price': 1875.0, 'datePriceChanged': 1733904000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1875.0, 'priceChange': 475, 'timeOnZillow': 4297951000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1B-1Ba', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/21d740fa7d248ac4f087fd34f942ff03-p_e.jpg,True,/apartments/seattle-wa/chen-apartments/5XrMJf/,FOR_RENT,Apartment for rent,"$2,500+/mo","312 N 39th St, Seattle, WA 98103",,,,,"{'latitude': 47.654392, 'longitude': -122.354744}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,False,False,False,True,False,,False,6918873000,,unknown,"['trustedListing', 'paid', 'zillowRentalManager', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",442397319,ForRent,For Rent,$2.5K,2.0,1.0,970.0,"{'homeInfo': {'zpid': 442397319, 'streetAddress': '312 N 39th St #2B-1BA-970SQFT', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.654392, 'longitude': -122.354744, 'price': 2500.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 970.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2500.0, 'timeOnZillow': 6918873000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 2B-1Ba-970Sqft', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,
,https://photos.zillowstatic.com/fp/e3ca799015215685e9ae62a39e6cbe54-p_e.jpg,True,/apartments/seattle-wa/fremont-court/5jF2Bp/,FOR_RENT,Apartment for rent,"$1,895/mo","4464 Fremont Ave N APT 205, Seattle, WA 98103",,,,,"{'latitude': 47.66126, 'longitude': -122.349686}","{'type': 'TIME_ON_INFO', 'text': '17 hours ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,False,False,False,True,False,,False,63122000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'paidMultifamily', 'multifamilyBasePackage']",2099383132,ForRent,For Rent,$1.9K,1.0,1.0,750.0,"{'homeInfo': {'zpid': 2099383132, 'streetAddress': '4464 Fremont Ave N APT 205', 'zipcode': '98103', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.66126, 'longitude': -122.349686, 'price': 1895.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 750.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1859, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'timeOnZillow': 63122000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 205', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-06 00:00:00,False,
