Dist,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,address,addressStreet,addressCity,addressState,addressZipcode,units,latLong,buildingName,isBuilding,canSaveBuilding,isFeaturedListing,isShowcaseListing,availabilityCount,isInstantTourEnabled,isContactable,rawHomeStatusCd,countryCurrency,price,unformattedPrice,isUndisclosedAddress,beds,baths,area,isZillowOwned,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,isHomeRec,hasAdditionalAttributions,availabilityDate,zestimate,latitude,longitude,crime_cnt_2b,safety_pr
1. University District,5r6rucsd3zem,https://photos.zillowstatic.com/fp/7154f760d7a176a9e8d925a563aa9f05-p_e.jpg,True,/apartments/seattle-wa/maplewood-apartments/5gpPc8/,FOR_RENT,Maplewood Apartments,"4253 7th Ave NE, Seattle, WA",4253 7th Ave NE Apt 301,Seattle,WA,98105,"[{'price': '$2,100+', 'beds': '2', 'roomForRent': False}, {'price': '$2,350+', 'beds': '3', 'roomForRent': False}]","{'latitude': 47.65905, 'longitude': -122.32102}",Maplewood Apartments,True,True,True,False,4.0,False,True,,,2350,,,3.0,,,,,,,,,,,,,,,47.65905,-122.32102,11,7.738515901060069
1. University District,3caa931pwdxxc,https://photos.zillowstatic.com/fp/26bf16e166b6f69b590189b5e159d331-p_e.jpg,True,"/b/building/47.664196,-122.31049_ll/",FOR_RENT,For Rent,"4738 16th Ave NE, Seattle, WA",4738 16th Ave NE ,Seattle,WA,98105,"[{'price': '$850+', 'beds': '1', 'roomForRent': False}, {'price': '$2,100+', 'beds': '3', 'roomForRent': False}]","{'latitude': 47.664196, 'longitude': -122.31049}",,True,False,True,False,3.0,False,False,,,2100,,,3.0,,,,,,,,,,,,,,,47.664196,-122.31049,9,17.73851590106007
1. University District,40um4ktqbsrpw,https://photos.zillowstatic.com/fp/97ca1916427f46c83df359058aceec35-p_e.jpg,True,/b/2220-eastlake-ave-e-casa-anita-seattle-wa-5XpBnR/,FOR_RENT,2220 Eastlake Ave E - Casa Anita,"2220 Eastlake Ave E, Seattle, WA",2220 Eastlake Ave  E  # 203,Seattle,WA,98102,"[{'price': '$1,750+', 'beds': '1', 'roomForRent': False}, {'price': '$2,100+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.6388, 'longitude': -122.32558}",2220 Eastlake Ave E - Casa Anita,True,True,True,False,2.0,False,True,,,2100,,,2.0,,,,,,,,,,,,,,,47.6388,-122.32558,4,62.3321554770318
1. University District,1r79up0304103,https://photos.zillowstatic.com/fp/96c14135c0b2e957045e21852ce546fc-p_e.jpg,True,/b/4735-22nd-ave-ne-seattle-wa-9VWWG4/,FOR_RENT,For Rent,"4735 22nd Ave NE, Seattle, WA",4735 22nd Ave  NE Apt 3,Seattle,WA,98105,"[{'price': '$2,300+', 'beds': '2', 'roomForRent': False}, {'price': '$3,100+', 'beds': '3', 'roomForRent': False}]","{'latitude': 47.66407, 'longitude': -122.304436}",,True,False,False,False,2.0,False,False,,,3100,,,3.0,,,,,,,,,,,,,,,47.66407,-122.304436,9,17.73851590106007
1. University District,5a65dt1yz3uay,https://photos.zillowstatic.com/fp/f4d73a0505f26b1dccd7a1cf29379566-p_e.jpg,True,/b/university-west-seattle-wa-5jDzJB/,FOR_RENT,University West,"710 NE 42nd St, Seattle, WA",710 NE 42nd St Apt 202,Seattle,WA,98105,"[{'price': '$2,100+', 'beds': '2', 'roomForRent': False}, {'price': '$2,200+', 'beds': '3', 'roomForRent': False}]","{'latitude': 47.657738, 'longitude': -122.32021}",University West,True,True,True,False,2.0,False,True,,,2200,,,3.0,,,,,,,,,,,,,,,47.657738,-122.32021,14,2.8268551236749033
1. University District,41wkqqg86r4z7,https://photos.zillowstatic.com/fp/0fb16383eab36e7523d24fbf2a740b32-p_e.jpg,True,"/b/building/47.667496,-122.31158_ll/",FOR_RENT,For Rent,"5234 15th Ave NE, Seattle, WA",5234 15th Ave NE ,Seattle,WA,98105,"[{'price': '$3,500+', 'beds': '3', 'roomForRent': False}, {'price': '$4,500+', 'beds': '4', 'roomForRent': False}]","{'latitude': 47.667496, 'longitude': -122.31158}",,True,False,False,False,2.0,False,False,,,4500,,,4.0,,,,,,,,,,,,,,,47.667496,-122.31158,19,0.1413427561837466
1. University District,48yu2kdym374g,https://photos.zillowstatic.com/fp/0a6747d6700ba10c0fde15de4bb76d6b-p_e.jpg,True,/b/5245-18th-ave-ne-seattle-wa-9VWWvh/,FOR_RENT,For Rent,"5245 18th Ave NE, Seattle, WA",5245 18th Ave NE # A,Seattle,WA,98105,"[{'price': '$2,995+', 'beds': '2', 'roomForRent': False}, {'price': '$4,950+', 'beds': '4', 'roomForRent': False}]","{'latitude': 47.667694, 'longitude': -122.3086}",,True,False,False,False,2.0,False,False,,,4950,,,4.0,,,,,,,,,,,,,,,47.667694,-122.3086,5,50.918727915194346
1. University District,yerc0mxdrn5a,https://photos.zillowstatic.com/fp/f722a28b6d4dc355968a097e5d3ea33c-p_e.jpg,True,/b/349-ne-51st-st-seattle-wa-9VWV3X/,FOR_RENT,For Rent,"349 NE 51st St, Seattle, WA",349 NE 51st St   # B,Seattle,WA,98105,"[{'price': '$3,950+', 'beds': '4', 'roomForRent': False}, {'price': '$6,850+', 'beds': '6', 'roomForRent': False}]","{'latitude': 47.665474, 'longitude': -122.32352}",,True,False,False,False,2.0,False,False,,,6850,,,6.0,,,,,,,,,,,,,,,47.665474,-122.32352,2,86.57243816254417
1. University District,2thkevhc998m4,https://photos.zillowstatic.com/fp/75b904cd2619f9df849297b36999a02f-p_e.jpg,True,/b/4727-18th-ave-ne-seattle-wa-9VWWDN/,FOR_RENT,For Rent,"4727 18th Ave NE, Seattle, WA",4727 18th Ave  NE # B,Seattle,WA,98105,"[{'price': '$3,300+', 'beds': '3', 'roomForRent': False}, {'price': '$10,995+', 'beds': '8', 'roomForRent': False}]","{'latitude': 47.663857, 'longitude': -122.30866}",,True,False,False,False,2.0,False,False,,,10995,,,8.0,,,,,,,,,,,,,,,47.663857,-122.30866,5,50.918727915194346
1. University District,32a6596xsr6t9,https://photos.zillowstatic.com/fp/f1cba249f65cbedf235fca1aafed5b59-p_e.jpg,True,/b/l3026-4755-22nd-ave-ne-seattle-wa-9VWWKL/,FOR_RENT,L3026 - 4755 22nd Ave NE,"4755 22nd Ave NE, Seattle, WA",4755 22nd Ave  NE # 4,Seattle,WA,98105,"[{'price': '$1,400+', 'beds': '1', 'roomForRent': False}, {'price': '$1,725+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.664703, 'longitude': -122.30475}",L3026 - 4755 22nd Ave NE,True,True,True,False,2.0,False,True,,,1725,,,2.0,,,,,,,,,,,,,,,47.664703,-122.30475,10,12.402826855123678
1. University District,24darf9cgykyu,https://photos.zillowstatic.com/fp/d174ee4c7a1e4b9962e4970d90338731-p_e.jpg,True,/b/401-ne-40th-st-seattle-wa-5jDzGJ/,FOR_RENT,(3D) Golden Manor,"401 NE 40th St, Seattle, WA",401 NE 40th St Apt 203,Seattle,WA,98105,"[{'price': '$1,890+', 'beds': '1', 'roomForRent': False}, {'price': '$2,450+', 'beds': '2', 'roomForRent': False}]","{'latitude': 47.65536, 'longitude': -122.32411}",(3D) Golden Manor,True,True,True,False,2.0,False,True,,,2450,,,2.0,,,,,,,,,,,,,,,47.65536,-122.32411,3,74.59363957597174
1. University District,243p0w9894336,https://photos.zillowstatic.com/fp/aa885182a32d9ad9781965c024b947a5-p_e.jpg,True,/b/caprice-apartments-seattle-wa-5ZBqbs/,FOR_RENT,Caprice Apartments,"716 NE 42nd St, Seattle, WA",716 NE 42nd St Unit 7/8,Seattle,WA,98105,"[{'price': '$2,550+', 'beds': '2', 'roomForRent': False}, {'price': '$5,445+', 'beds': '6', 'roomForRent': False}]","{'latitude': 47.65773, 'longitude': -122.320015}",Caprice Apartments,True,True,True,False,2.0,False,True,,,5445,,,6.0,,,,,,,,,,,,,,,47.65773,-122.320015,14,2.8268551236749033
